service_id,date,exception_type
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20231130,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20231201,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20231204,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20231205,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20231207,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20231208,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20231211,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20231212,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20231214,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20231215,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20231218,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20231219,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20231221,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20231222,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240108,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240109,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240111,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240112,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240115,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240116,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240118,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240119,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240122,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240123,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240125,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240126,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240129,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240130,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240201,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240202,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240205,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240206,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240208,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240209,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240212,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240213,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240215,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240216,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240219,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240220,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240222,1
chouette:TimeTable:6c07bf40-4482-4820-ab26-67d7c8e0e6e9:LOC,20240223,1
chouette:TimeTable:08e939a7-bc53-4e9a-84be-96ace3283f9d:LOC,20231129,1
chouette:TimeTable:08e939a7-bc53-4e9a-84be-96ace3283f9d:LOC,20231206,1
chouette:TimeTable:08e939a7-bc53-4e9a-84be-96ace3283f9d:LOC,20231213,1
chouette:TimeTable:08e939a7-bc53-4e9a-84be-96ace3283f9d:LOC,20231220,1
chouette:TimeTable:08e939a7-bc53-4e9a-84be-96ace3283f9d:LOC,20240110,1
chouette:TimeTable:08e939a7-bc53-4e9a-84be-96ace3283f9d:LOC,20240117,1
chouette:TimeTable:08e939a7-bc53-4e9a-84be-96ace3283f9d:LOC,20240124,1
chouette:TimeTable:08e939a7-bc53-4e9a-84be-96ace3283f9d:LOC,20240131,1
chouette:TimeTable:08e939a7-bc53-4e9a-84be-96ace3283f9d:LOC,20240207,1
chouette:TimeTable:08e939a7-bc53-4e9a-84be-96ace3283f9d:LOC,20240214,1
chouette:TimeTable:08e939a7-bc53-4e9a-84be-96ace3283f9d:LOC,20240221,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231127,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231128,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231129,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231130,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231201,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231204,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231205,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231206,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231207,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231208,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231211,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231212,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231213,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231214,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231215,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231218,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231219,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231220,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231221,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20231222,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240108,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240109,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240110,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240111,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240112,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240115,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240116,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240117,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240118,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240119,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240122,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240123,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240124,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240125,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240126,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240129,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240130,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240131,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240201,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240202,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240205,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240206,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240207,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240208,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240209,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240212,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240213,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240214,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240215,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240216,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240219,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240220,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240221,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240222,1
chouette:TimeTable:56fca1ae-1e1d-49f0-a874-a815787bef1f:LOC,20240223,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231127,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231128,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231130,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231201,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231204,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231205,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231207,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231208,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231211,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231212,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231214,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231215,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231218,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231219,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231221,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20231222,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240108,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240109,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240111,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240112,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240115,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240116,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240118,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240119,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240122,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240123,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240125,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240126,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240129,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240130,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240201,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240202,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240205,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240206,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240208,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240209,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240212,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240213,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240215,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240216,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240219,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240220,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240222,1
chouette:TimeTable:e1710592-d61f-4d8a-ab8f-569a57c8ab96:LOC,20240223,1
chouette:TimeTable:21b38884-a76a-4bb8-8235-8c19aefee9af:LOC,20231129,1
chouette:TimeTable:21b38884-a76a-4bb8-8235-8c19aefee9af:LOC,20231206,1
chouette:TimeTable:21b38884-a76a-4bb8-8235-8c19aefee9af:LOC,20231213,1
chouette:TimeTable:21b38884-a76a-4bb8-8235-8c19aefee9af:LOC,20231220,1
chouette:TimeTable:21b38884-a76a-4bb8-8235-8c19aefee9af:LOC,20240110,1
chouette:TimeTable:21b38884-a76a-4bb8-8235-8c19aefee9af:LOC,20240117,1
chouette:TimeTable:21b38884-a76a-4bb8-8235-8c19aefee9af:LOC,20240124,1
chouette:TimeTable:21b38884-a76a-4bb8-8235-8c19aefee9af:LOC,20240131,1
chouette:TimeTable:21b38884-a76a-4bb8-8235-8c19aefee9af:LOC,20240207,1
chouette:TimeTable:21b38884-a76a-4bb8-8235-8c19aefee9af:LOC,20240214,1
chouette:TimeTable:21b38884-a76a-4bb8-8235-8c19aefee9af:LOC,20240221,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231127,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231128,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231129,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231130,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231201,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231204,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231205,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231206,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231207,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231208,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231211,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231212,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231213,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231214,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231215,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231218,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231219,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231220,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231221,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20231222,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240108,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240109,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240110,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240111,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240112,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240115,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240116,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240117,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240118,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240119,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240122,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240123,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240124,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240125,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240126,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240129,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240130,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240131,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240201,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240202,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240205,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240206,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240207,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240208,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240209,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240212,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240213,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240214,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240215,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240216,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240219,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240220,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240221,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240222,1
chouette:TimeTable:c88b76f0-eee3-4b77-8e0a-b6b950e1d726:LOC,20240223,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231127,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231128,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231130,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231201,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231204,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231205,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231207,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231208,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231211,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231212,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231214,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231215,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231218,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231219,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231221,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20231222,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240108,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240109,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240111,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240112,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240115,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240116,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240118,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240119,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240122,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240123,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240125,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240126,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240129,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240130,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240201,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240202,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240205,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240206,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240208,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240209,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240212,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240213,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240215,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240216,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240219,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240220,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240222,1
chouette:TimeTable:4834a938-947e-4445-a168-be748e020e50:LOC,20240223,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231128,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231129,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231130,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231201,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231205,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231206,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231207,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231208,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231212,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231213,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231214,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231215,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231219,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231220,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231221,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20231222,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240109,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240110,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240111,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240112,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240116,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240117,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240118,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240119,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240123,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240124,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240125,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240126,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240130,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240131,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240201,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240202,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240206,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240207,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240208,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240209,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240213,1
chouette:TimeTable:0efb7976-788c-4764-87dc-923849fc8ba5:LOC,20240214,1
